ID,Games,Sport,Event
14,1936 Summer,Sailing,Sailing Mixed 8 metres
14,1936 Summer,Diving,Diving Men's Springboard
14,1936 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
14,1936 Summer,Boxing,Boxing Men's Middleweight
14,1936 Summer,Art Competitions,"Art Competitions Mixed Painting, Applied Arts"
14,1936 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres"
14,1936 Summer,Track and Field,Track and Field Men's 4 x 100 metres Relay
14,1936 Summer,Alpinism,Alpinism Mixed Alpinism
14,1936 Summer,Alpinism,Alpinism Mixed Alpinism
14,1936 Summer,Rowing,Rowing Men's Coxless Fours
14,1936 Summer,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra"
14,1936 Summer,Rowing,Rowing Men's Coxless Pairs
14,1936 Summer,Weightlifting,Weightlifting Men's Middleweight
14,1936 Summer,Fencing,"Fencing Women's Foil, Individual"
14,1936 Summer,Wrestling,"Wrestling Men's Featherweight, Greco-Roman"
14,1936 Summer,Weightlifting,Weightlifting Men's Lightweight
14,1936 Summer,Equestrianism,"Equestrianism Men's Jumping, Individual"
14,1936 Summer,Track and Field,Track and Field Women's Javelin Throw
14,1936 Summer,Gymnastics,Gymnastics Men's Team All-Around
14,1936 Summer,Gymnastics,Gymnastics Men's Parallel Bars
14,1936 Summer,Gymnastics,Gymnastics Men's Pommelled Horse
14,1936 Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle"
14,1936 Summer,Gymnastics,Gymnastics Women's Team All-Around
14,1936 Summer,Rowing,Rowing Men's Coxed Fours
14,1936 Summer,Fencing,"Fencing Men's Foil, Individual"
14,1936 Summer,Diving,Diving Women's Springboard
14,1936 Summer,Rowing,Rowing Men's Coxed Pairs
14,1936 Summer,Swimming,Swimming Men's 200 metres Breaststroke
14,1936 Summer,Modern Pentathlon,Modern Pentathlon Men's Individual
14,1936 Summer,Boxing,Boxing Men's Lightweight
14,1936 Summer,Track and Field,Track and Field Men's 400 metres Hurdles
14,1936 Summer,Sailing,Sailing Mixed 6 metres
14,1936 Summer,Track and Field,Track and Field Men's Hammer Throw
14,1936 Summer,Track and Field,"Track and Field Men's 5,000 metres"
14,1936 Summer,Art Competitions,"Art Competitions Mixed Music, Compositions For Solo Or Chorus"
14,1936 Summer,Weightlifting,Weightlifting Men's Light-Heavyweight
14,1936 Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres"
14,1936 Summer,Canoeing,"Canoeing Men's Folding Kayak Singles, 10 kilometres"
14,1936 Summer,Gymnastics,Gymnastics Men's Rings
14,1936 Summer,Rowing,Rowing Men's Coxed Eights
14,1936 Summer,Rowing,Rowing Men's Coxed Eights
14,1936 Summer,Gymnastics,Gymnastics Women's Team All-Around
14,1936 Summer,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres"
14,1936 Summer,Track and Field,"Track and Field Men's 3,000 metres Steeplechase"
14,1936 Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman"
14,1936 Summer,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres"
14,1936 Summer,Track and Field,Track and Field Men's High Jump
14,1936 Summer,Fencing,"Fencing Men's Sabre, Individual"
14,1936 Summer,Sailing,Sailing Mixed One Person Dinghy
14,1936 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres"
14,1936 Summer,Boxing,Boxing Men's Flyweight
14,1936 Summer,Art Competitions,"Art Competitions Mixed Literature, Epic Works"
14,1936 Summer,Rowing,Rowing Men's Coxless Fours
14,1936 Summer,Wrestling,"Wrestling Men's Lightweight, Freestyle"
14,1936 Summer,Swimming,Swimming Men's 100 metres Backstroke
14,1936 Summer,Equestrianism,"Equestrianism Men's Jumping, Team"
14,1936 Summer,Equestrianism,"Equestrianism Men's Jumping, Team"
14,1936 Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman"
14,1936 Summer,Equestrianism,"Equestrianism Men's Jumping, Team"
14,1936 Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres"
14,1936 Summer,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres"
14,1936 Summer,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs"
14,1936 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres"
14,1936 Summer,Sailing,Sailing Mixed 6 metres
14,1936 Summer,Wrestling,"Wrestling Men's Welterweight, Freestyle"
14,1936 Summer,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres"
14,1936 Summer,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman"
14,1936 Summer,Track and Field,"Track and Field Men's 1,500 metres"
14,1936 Summer,Swimming,Swimming Women's 200 metres Breaststroke
14,1936 Summer,Rowing,Rowing Men's Coxed Fours
14,1936 Summer,Weightlifting,Weightlifting Men's Heavyweight
14,1936 Summer,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning"
14,1936 Summer,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning"
14,1936 Summer,Sailing,Sailing Mixed 6 metres
14,1936 Summer,Swimming,Swimming Women's 100 metres Freestyle
14,1936 Summer,Swimming,Swimming Women's 400 metres Freestyle
14,1936 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
14,1936 Summer,Track and Field,Track and Field Women's Discus Throw
14,1936 Summer,Rowing,Rowing Men's Coxed Eights
14,1936 Summer,Track and Field,Track and Field Men's Pole Vault
14,1936 Summer,Swimming,Swimming Men's 400 metres Freestyle
14,1936 Summer,Rowing,Rowing Men's Coxless Fours
14,1936 Summer,Cycling,Cycling Men's Sprint
14,1936 Summer,Gymnastics,Gymnastics Women's Team All-Around
14,1936 Summer,Boxing,Boxing Men's Light-Heavyweight
14,1936 Summer,Gymnastics,Gymnastics Men's Floor Exercise
14,1936 Summer,Equestrianism,"Equestrianism Men's Three-Day Event, Individual"
14,1936 Summer,Rowing,Rowing Men's Coxed Eights
14,1936 Summer,Sailing,Sailing Mixed 8 metres
14,1936 Summer,Track and Field,Track and Field Men's Decathlon
14,1936 Summer,Rowing,Rowing Men's Coxed Eights
14,1936 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres"
14,1936 Summer,Weightlifting,Weightlifting Men's Lightweight
14,1936 Summer,Track and Field,Track and Field Men's 100 metres
14,1936 Summer,Track and Field,Track and Field Men's 200 metres
14,1936 Summer,Track and Field,Track and Field Men's Long Jump
14,1936 Summer,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman"
14,1936 Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle"
14,1936 Summer,Fencing,"Fencing Men's Foil, Team"
14,1936 Summer,Wrestling,"Wrestling Men's Featherweight, Freestyle"
14,1936 Summer,Sailing,Sailing Mixed 8 metres
14,1936 Summer,Sailing,Sailing Mixed 8 metres
14,1936 Summer,Gymnastics,Gymnastics Women's Team All-Around
14,1936 Summer,Wrestling,"Wrestling Men's Middleweight, Freestyle"
14,1936 Summer,Diving,Diving Women's Platform
14,1936 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
14,1936 Summer,Rowing,Rowing Men's Coxed Eights
14,1936 Summer,Sailing,Sailing Mixed 8 metres
14,1936 Summer,Fencing,"Fencing Men's epee, Individual"
14,1936 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
14,1936 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
14,1936 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
14,1936 Summer,Rowing,Rowing Men's Coxless Fours
14,1936 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres"
14,1936 Summer,Boxing,Boxing Men's Heavyweight
14,1936 Summer,Gymnastics,Gymnastics Men's Horizontal Bar
14,1936 Summer,Track and Field,"Track and Field Men's 10,000 metres"
14,1936 Summer,Equestrianism,"Equestrianism Men's Three-Day Event, Team"
14,1936 Summer,Equestrianism,"Equestrianism Men's Three-Day Event, Team"
14,1936 Summer,Equestrianism,"Equestrianism Men's Three-Day Event, Team"
14,1936 Summer,Rowing,Rowing Men's Single Sculls
14,1936 Summer,Gymnastics,Gymnastics Women's Team All-Around
14,1936 Summer,Aeronautics,Aeronautics Mixed Aeronautics
14,1936 Summer,Gymnastics,Gymnastics Men's Individual All-Around
14,1936 Summer,Gymnastics,Gymnastics Men's Team All-Around
14,1936 Summer,Gymnastics,Gymnastics Men's Horse Vault
14,1936 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
14,1936 Summer,Swimming,Swimming Women's 100 metres Backstroke
14,1936 Summer,Boxing,Boxing Men's Bantamweight
14,1936 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres"
14,1936 Summer,Gymnastics,Gymnastics Women's Team All-Around
14,1936 Summer,Rowing,Rowing Men's Coxed Fours
14,1936 Summer,Track and Field,Track and Field Men's Marathon
14,1936 Summer,Art Competitions,"Art Competitions Mixed Literature, Lyric Works"
14,1936 Summer,Rowing,Rowing Men's Double Sculls
14,1936 Summer,Gymnastics,Gymnastics Men's Team All-Around
14,1936 Summer,Gymnastics,Gymnastics Men's Team All-Around
14,1936 Summer,Gymnastics,Gymnastics Men's Team All-Around
14,1936 Summer,Track and Field,Track and Field Women's 100 metres
14,1936 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
14,1936 Summer,Track and Field,Track and Field Men's Javelin Throw
14,1936 Summer,Rowing,Rowing Men's Coxless Pairs
14,1936 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
14,1936 Summer,Art Competitions,"Art Competitions Mixed Sculpturing, Reliefs"
14,1936 Summer,Boxing,Boxing Men's Welterweight
14,1936 Summer,Wrestling,"Wrestling Men's Welterweight, Greco-Roman"
14,1936 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres"
14,1936 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
14,1936 Summer,Track and Field,Track and Field Men's Triple Jump
14,1936 Summer,Swimming,"Swimming Men's 1,500 metres Freestyle"
14,1936 Summer,Weightlifting,Weightlifting Men's Featherweight
14,1936 Summer,Track and Field,Track and Field Men's 110 metres Hurdles
14,1936 Summer,Shooting,"Shooting Men's Free Pistol, 50 metres"
14,1936 Summer,Track and Field,Track and Field Women's 80 metres Hurdles
14,1936 Summer,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres"
14,1936 Summer,Cycling,"Cycling Men's 1,000 metres Time Trial"
14,1936 Summer,Art Competitions,"Art Competitions Mixed Sculpturing, Statues"
14,1936 Summer,Rowing,Rowing Men's Coxed Fours
14,1936 Summer,Gymnastics,Gymnastics Men's Team All-Around
14,1936 Summer,Fencing,"Fencing Men's epee, Team"
14,1936 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
14,1936 Summer,Diving,Diving Men's Platform
14,1936 Summer,Sailing,Sailing Mixed Two Person Keelboat
14,1936 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres"
14,1936 Summer,Rowing,Rowing Men's Coxed Eights
14,1936 Summer,Track and Field,Track and Field Men's 50 kilometres Walk
14,1936 Summer,Track and Field,Track and Field Men's 400 metres
14,1936 Summer,Gymnastics,Gymnastics Men's Team All-Around
14,1936 Summer,Track and Field,Track and Field Men's Shot Put
14,1936 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
14,1936 Summer,Fencing,"Fencing Men's Sabre, Team"
14,1936 Summer,Track and Field,Track and Field Men's 800 metres
14,1936 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
14,1936 Summer,Wrestling,"Wrestling Men's Bantamweight, Freestyle"
14,1936 Summer,Cycling,"Cycling Men's Road Race, Team"
15,1936 Winter,Ice Hockey,Ice Hockey Men's Ice Hockey
15,1936 Winter,Figure Skating,Figure Skating Mixed Pairs
15,1936 Winter,Speed Skating,Speed Skating Men's 500 metres
15,1936 Winter,Speed Skating,"Speed Skating Men's 5,000 metres"
15,1936 Winter,Speed Skating,"Speed Skating Men's 10,000 metres"
15,1936 Winter,Bobsleigh,Bobsleigh Men's Four
15,1936 Winter,Bobsleigh,Bobsleigh Men's Two
15,1936 Winter,Alpine Skiing,Alpine Skiing Women's Combined
15,1936 Winter,Nordic Combined,Nordic Combined Men's Individual
15,1936 Winter,Figure Skating,Figure Skating Women's Singles
15,1936 Winter,Figure Skating,Figure Skating Mixed Pairs
15,1936 Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay
15,1936 Winter,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres
15,1936 Winter,Speed Skating,"Speed Skating Men's 1,500 metres"
15,1936 Winter,Alpine Skiing,Alpine Skiing Men's Combined
15,1936 Winter,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual"
15,1936 Winter,Figure Skating,Figure Skating Men's Singles
15,1936 Winter,Bobsleigh,Bobsleigh Men's Two
15,1936 Winter,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres
16,1948 Summer,Gymnastics,Gymnastics Men's Team All-Around
16,1948 Summer,Gymnastics,Gymnastics Men's Horse Vault
16,1948 Summer,Gymnastics,Gymnastics Men's Pommelled Horse
16,1948 Summer,Rowing,Rowing Men's Coxed Eights
16,1948 Summer,Track and Field,Track and Field Men's Triple Jump
16,1948 Summer,Wrestling,"Wrestling Men's Bantamweight, Freestyle"
16,1948 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres"
16,1948 Summer,Rowing,Rowing Men's Coxed Pairs
16,1948 Summer,Swimming,Swimming Women's 100 metres Freestyle
16,1948 Summer,Wrestling,"Wrestling Men's Welterweight, Greco-Roman"
16,1948 Summer,Football,Football Men's Football
16,1948 Summer,Water Polo,Water Polo Men's Water Polo
16,1948 Summer,Wrestling,"Wrestling Men's Lightweight, Freestyle"
16,1948 Summer,Sailing,Sailing Mixed Three Person Keelboat
16,1948 Summer,Basketball,Basketball Men's Basketball
16,1948 Summer,Track and Field,Track and Field Women's Javelin Throw
16,1948 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres"
16,1948 Summer,Cycling,"Cycling Men's Road Race, Individual"
16,1948 Summer,Wrestling,"Wrestling Men's Featherweight, Freestyle"
16,1948 Summer,Track and Field,Track and Field Women's 100 metres
16,1948 Summer,Track and Field,Track and Field Women's 200 metres
16,1948 Summer,Track and Field,Track and Field Women's 80 metres Hurdles
16,1948 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
16,1948 Summer,Equestrianism,"Equestrianism Men's Dressage, Individual"
16,1948 Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle"
16,1948 Summer,Sailing,Sailing Mixed Two Person Keelboat
16,1948 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
16,1948 Summer,Wrestling,"Wrestling Men's Middleweight, Freestyle"
16,1948 Summer,Rowing,Rowing Men's Coxed Eights
16,1948 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres"
16,1948 Summer,Rowing,Rowing Men's Double Sculls
16,1948 Summer,Rowing,Rowing Men's Double Sculls
16,1948 Summer,Rowing,Rowing Men's Coxed Eights
16,1948 Summer,Track and Field,Track and Field Men's Marathon
16,1948 Summer,Fencing,"Fencing Men's epee, Individual"
16,1948 Summer,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres"
16,1948 Summer,Hockey,Hockey Men's Hockey
16,1948 Summer,Track and Field,Track and Field Women's High Jump
16,1948 Summer,Track and Field,Track and Field Men's 400 metres Hurdles
16,1948 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
16,1948 Summer,Equestrianism,"Equestrianism Men's Dressage, Team"
16,1948 Summer,Track and Field,Track and Field Men's Discus Throw
16,1948 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres"
16,1948 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
16,1948 Summer,Equestrianism,"Equestrianism Men's Dressage, Team"
16,1948 Summer,Equestrianism,"Equestrianism Men's Dressage, Team"
16,1948 Summer,Boxing,Boxing Men's Bantamweight
16,1948 Summer,Swimming,Swimming Women's 400 metres Freestyle
16,1948 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
16,1948 Summer,Weightlifting,Weightlifting Men's Heavyweight
16,1948 Summer,Fencing,"Fencing Men's Foil, Individual"
16,1948 Summer,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts"
16,1948 Summer,Weightlifting,Weightlifting Men's Bantamweight
16,1948 Summer,Track and Field,Track and Field Men's 4 x 100 metres Relay
16,1948 Summer,Track and Field,Track and Field Men's 100 metres
16,1948 Summer,Wrestling,"Wrestling Men's Welterweight, Freestyle"
16,1948 Summer,Diving,Diving Women's Springboard
16,1948 Summer,Diving,Diving Women's Platform
16,1948 Summer,Boxing,Boxing Men's Lightweight
16,1948 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
16,1948 Summer,Cycling,"Cycling Men's 1,000 metres Time Trial"
16,1948 Summer,Fencing,"Fencing Women's Foil, Individual"
16,1948 Summer,Sailing,Sailing Mixed One Person Dinghy
16,1948 Summer,Track and Field,"Track and Field Men's 1,500 metres"
16,1948 Summer,Rowing,Rowing Men's Coxless Fours
16,1948 Summer,Weightlifting,Weightlifting Men's Featherweight
16,1948 Summer,Boxing,Boxing Men's Featherweight
16,1948 Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres"
16,1948 Summer,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres"
16,1948 Summer,Gymnastics,Gymnastics Men's Rings
16,1948 Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman"
16,1948 Summer,Equestrianism,"Equestrianism Men's Jumping, Individual"
16,1948 Summer,Fencing,"Fencing Men's Sabre, Individual"
16,1948 Summer,Cycling,Cycling Men's Sprint
16,1948 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
16,1948 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
16,1948 Summer,Rowing,Rowing Men's Coxed Fours
16,1948 Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman"
16,1948 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres"
16,1948 Summer,Modern Pentathlon,Modern Pentathlon Men's Individual
16,1948 Summer,Track and Field,Track and Field Women's Long Jump
16,1948 Summer,Rowing,Rowing Men's Coxed Eights
16,1948 Summer,Diving,Diving Men's Springboard
16,1948 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
16,1948 Summer,Swimming,Swimming Women's 100 metres Backstroke
16,1948 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
16,1948 Summer,Rowing,Rowing Men's Coxed Pairs
16,1948 Summer,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs"
16,1948 Summer,Canoeing,"Canoeing Women's Kayak Singles, 500 metres"
16,1948 Summer,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres"
16,1948 Summer,Gymnastics,Gymnastics Women's Team All-Around
16,1948 Summer,Gymnastics,Gymnastics Men's Individual All-Around
16,1948 Summer,Gymnastics,Gymnastics Men's Team All-Around
16,1948 Summer,Gymnastics,Gymnastics Men's Pommelled Horse
16,1948 Summer,Boxing,Boxing Men's Light-Heavyweight
16,1948 Summer,Boxing,Boxing Men's Heavyweight
16,1948 Summer,Rowing,Rowing Men's Coxless Fours
16,1948 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
16,1948 Summer,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman"
16,1948 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres"
16,1948 Summer,Gymnastics,Gymnastics Women's Team All-Around
16,1948 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres"
16,1948 Summer,Gymnastics,Gymnastics Men's Team All-Around
16,1948 Summer,Rowing,Rowing Men's Coxless Pairs
16,1948 Summer,Equestrianism,"Equestrianism Men's Jumping, Team"
16,1948 Summer,Equestrianism,"Equestrianism Men's Jumping, Team"
16,1948 Summer,Diving,Diving Men's Platform
16,1948 Summer,Equestrianism,"Equestrianism Men's Jumping, Team"
16,1948 Summer,Sailing,Sailing Mixed Three Person Keelboat
16,1948 Summer,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning"
