ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Iso
39323,"Charlotte Mosher ""Carlie"" Geer",F,26,167,64,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Single Sculls,Silver,us
39504,"Robert Steven ""Steve"" Genter",M,21,196,84,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Freestyle,Silver,us
39504,"Robert Steven ""Steve"" Genter",M,21,196,84,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,Silver,us
39555,"James D. ""Jim"" George",M,25,178,82,United States,USA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver,us
39562,"Peter T. ""Pete"" George",M,19,172,74,United States,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Middleweight,Silver,us
39562,"Peter T. ""Pete"" George",M,27,172,74,United States,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middleweight,Silver,us
39652,Agnes Geraghty (-McAndrews),F,16,NA,NA,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 200 metres Breaststroke,Silver,us
39825,"Samuel Norton ""Sam"" Gerson",M,24,163,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,us
39919,"Siamak ""Matt"" Ghaffari",M,34,193,130,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver,us
40168,"Gregory P. ""Greg"" Gibson",M,30,190,100,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,us
40191,Rebecca Giddens,F,26,165,63,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver,us
40215,Merritt Hayward Giffin,M,20,186,84,United States,USA,1908 Summer,1908,Summer,London,Track and Field,Track and Field Men's Discus Throw,Silver,us
40396,William Evans Garrett Gilmore,M,29,NA,NA,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Single Sculls,Silver,us
112524,"Randolph L. ""Randy"" Smyth",M,38,175,68,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Multihull,Silver,us
40700,"Sarah ""Pease"" Glaser (Herndon-)",F,38,179,68,United States,USA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Silver,us
40704,"Walter Merrill Glasgow, Jr.",M,19,183,80,United States,USA,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,Silver,us
40765,Dean William Glenesk,M,26,178,71,United States,USA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,Silver,us
40969,John Carl Godina,M,24,193,129,United States,USA,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Men's Shot Put,Silver,us
41013,"Oscar A. Goerke, Jr.",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 2 mile,Silver,us
41788,Fortune Everett Gordien,M,34,184,104,United States,USA,1956 Summer,1956,Summer,Melbourne,Track and Field,Track and Field Men's Discus Throw,Silver,us
41877,"Francis Xavier ""Frank"" Gorman",M,26,178,70,United States,USA,1964 Summer,1964,Summer,Tokyo,Diving,Diving Men's Springboard,Silver,us
42086,"Edward Orval ""Ned"" Gourdin",M,26,183,79,United States,USA,1924 Summer,1924,Summer,Paris,Track and Field,Track and Field Men's Long Jump,Silver,us
42087,Meredith Charles Gourdine (Gouardino-),M,22,183,76,United States,USA,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Men's Long Jump,Silver,us
42211,"Samuel Louis ""Sam"" Graddy, III",M,20,178,70,United States,USA,1984 Summer,1984,Summer,Los Angeles,Track and Field,Track and Field Men's 100 metres,Silver,us
42269,Glenn Graham,M,20,180,68,United States,USA,1924 Summer,1924,Summer,Paris,Track and Field,Track and Field Men's Pole Vault,Silver,us
42575,William F. Grebe,M,35,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Sabre, Individual",Silver,us
42626,"Franklin Crawford ""Frank"" Green",M,31,170,82,United States,USA,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver,us
42708,"Steven Garrett ""Steve"" Gregg",M,20,193,84,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Butterfly,Silver,us
42803,"Matthew ""Matt"" Grevers",M,23,203,105,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,Silver,us
42822,John William Grieb,M,24,175,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",Silver,us
42872,Delorez Florence Griffith Joyner,F,24,170,57,United States,USA,1984 Summer,1984,Summer,Los Angeles,Track and Field,Track and Field Women's 200 metres,Silver,us
43177,"Edwin T. ""Ed"" Gross",M,15,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Tumbling,Silver,us
43559,Michelle Guerette,F,27,180,77,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,Silver,us
43622,Irene May Guest (-Loog),F,19,157,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 100 metres Freestyle,Silver,us
43907,Adam Beattie Gunn,M,31,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Track and Field,Track and Field Men's All-Around Championship,Silver,us
44118,Linda Lee Gustavson (-McGuire),F,18,175,61,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,Silver,us
44201,"Robert Allen ""Bob"" Gutowski",M,21,183,68,United States,USA,1956 Summer,1956,Summer,Melbourne,Track and Field,Track and Field Men's Pole Vault,Silver,us
44567,"Robert William ""Bobby"" Hackett, Jr.",M,16,188,83,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,us
44639,"Harold H. ""Hal"" Haenel",M,29,190,111,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Keelboat,Silver,us
44921,"Stephen Michael ""Steve"" Halaiko",M,19,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,Silver,us
45001,Dennis William Hall,M,25,160,55,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,us
45004,"Ervin Henry ""Erv"" Hall",M,21,183,75,United States,USA,1968 Summer,1968,Summer,Mexico City,Track and Field,Track and Field Men's 110 metres Hurdles,Silver,us
45005,"Evelyne Ruth Hall (Davidson-, -Adams, -Butler)",F,22,167,58,United States,USA,1932 Summer,1932,Summer,Los Angeles,Track and Field,Track and Field Women's 80 metres Hurdles,Silver,us
45009,"Gary Wayne Hall, Sr.",M,17,186,74,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Individual Medley,Silver,us
45009,"Gary Wayne Hall, Sr.",M,21,186,74,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Butterfly,Silver,us
45032,"Samuel Wesley ""Sam"" Hall",M,23,175,70,United States,USA,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Springboard,Silver,us
45039,"Gary Wayne Hall, Jr.",M,21,198,99,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,Silver,us
45039,"Gary Wayne Hall, Jr.",M,21,198,99,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,Silver,us
45068,Frank Bee Haller,M,21,NA,57,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Featherweight,Silver,us
45270,Brutus Kerr Hamilton,M,19,183,80,United States,USA,1920 Summer,1920,Summer,Antwerpen,Track and Field,Track and Field Men's Decathlon,Silver,us
45312,Paul Elbert Hamm,M,21,165,62,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Gymnastics,Gymnastics Men's Horizontal Bar,Silver,us
45332,Sarah Kathryn Hammer (-Sparks),F,28,171,65,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Omnium,Silver,us
45332,Sarah Kathryn Hammer (-Sparks),F,32,171,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Omnium,Silver,us
45391,"Millard Frank Hampton, Jr.",M,20,180,75,United States,USA,1976 Summer,1976,Summer,Montreal,Track and Field,Track and Field Men's 200 metres,Silver,us
45684,Brendan Joseph Hansen,M,22,183,85,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Swimming,Swimming Men's 100 metres Breaststroke,Silver,us
45967,"James Edward ""Trey"" Hardee, III",M,28,196,96,United States,USA,2012 Summer,2012,Summer,London,Track and Field,Track and Field Men's Decathlon,Silver,us
45983,Glenn Foster Hardin,M,22,188,75,United States,USA,1932 Summer,1932,Summer,Los Angeles,Track and Field,Track and Field Men's 400 metres Hurdles,Silver,us
46029,Thomas Truxtun Hare,M,21,185,90,United States,USA,1900 Summer,1900,Summer,Paris,Track and Field,Track and Field Men's Hammer Throw,Silver,us
46066,Bruce Ira Harlan,M,22,NA,NA,United States,USA,1948 Summer,1948,Summer,London,Diving,Diving Men's Platform,Silver,us
46113,"Dawn Harper (-Everhart, -Nelson)",F,28,168,61,United States,USA,2012 Summer,2012,Summer,London,Track and Field,Track and Field Women's 100 metres Hurdles,Silver,us
46114,"Donald de Wayne ""Don"" Harper",M,24,164,63,United States,USA,1956 Summer,1956,Summer,Melbourne,Diving,Diving Men's Springboard,Silver,us
46159,"Daniel Lee ""Danny"" Harris",M,18,183,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Track and Field,Track and Field Men's 400 metres Hurdles,Silver,us
46180,"Otis Harris, Jr.",M,22,185,83,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Track and Field,Track and Field Men's 400 metres,Silver,us
46193,Alvin Leonardo Harrison,M,26,188,80,United States,USA,2000 Summer,2000,Summer,Sydney,Track and Field,Track and Field Men's 400 metres,Silver,us
46317,Samuel Glenn Hartranft,M,22,190,115,United States,USA,1924 Summer,1924,Summer,Paris,Track and Field,Track and Field Men's Shot Put,Silver,us
46328,Erin Wesley Hartwell,M,27,182,78,United States,USA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver,us
46560,Annia Portuondo Hatch,F,26,152,43,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Gymnastics,Gymnastics Women's Horse Vault,Silver,us
46724,Frank Benjamin Havens,M,23,188,89,United States,USA,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Silver,us
46998,"Michael Steward ""Mike"" Heath",M,20,183,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,Silver,us
47006,"John Rutherford ""Jack"" Heaton",M,19,NA,NA,United States,USA,1928 Winter,1928,Winter,Sankt Moritz,Skeleton,Skeleton Men's Skeleton,Silver,us
47006,"John Rutherford ""Jack"" Heaton",M,39,NA,NA,United States,USA,1948 Winter,1948,Winter,Sankt Moritz,Skeleton,Skeleton Men's Skeleton,Silver,us
47081,Whitney Lynn Hedgepeth (-Luther),F,25,178,64,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,Silver,us
47081,Whitney Lynn Hedgepeth (-Luther),F,25,178,64,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,Silver,us
47083,"Benjamin Van Doren ""Ben"" Hedges, Jr.",M,20,185,66,United States,USA,1928 Summer,1928,Summer,Amsterdam,Track and Field,Track and Field Men's High Jump,Silver,us
47106,Chad Paul Hedrick,M,28,180,76,United States,USA,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 10,000 metres",Silver,us
47181,Anton Heida,M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Parallel Bars,Silver,us
47194,"Jerme Alan ""Jerry"" Heidenreich",M,22,183,73,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,Silver,us
47254,John C. Hein,M,18,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Silver,us
47337,Carol Elizabeth Heiss (-Jenkins),F,16,NA,NA,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,Silver,us
47441,"Russell Owen ""Russ"" Hellickson",M,28,180,95,United States,USA,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,us
47518,"Matthew E. ""Matt"" Hemingway",M,31,200,84,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Track and Field,Track and Field Men's High Jump,Silver,us
47558,John Frederick Hencken,M,22,183,77,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,Silver,us
47643,Jan Margo Henne (-Hawkins),F,21,170,64,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,Silver,us
47775,"Samuel ""Sammie"" Henson",M,29,163,54,United States,USA,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver,us
48041,"Lauren Zoe ""Laurie"" Hernandez",F,16,152,49,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,Silver,us
48168,"Horace ""Hank"" Herring",M,26,NA,NA,United States,USA,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Welterweight,Silver,us
48406,"Charles Buchanan ""Charlie"" Hickcox",M,21,191,80,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Backstroke,Silver,us
48578,"James Enoch ""Jim"" Hill",M,30,183,84,United States,USA,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver,us
48588,Ralph Anthony Hill,M,23,180,66,United States,USA,1932 Summer,1932,Summer,Los Angeles,Track and Field,"Track and Field Men's 5,000 metres",Silver,us
48601,Virgil Eugene Hill,M,20,183,75,United States,USA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Middleweight,Silver,us
48631,"Harry Livingston Hillman, Jr.",M,26,180,66,United States,USA,1908 Summer,1908,Summer,London,Track and Field,Track and Field Men's 400 metres Hurdles,Silver,us
48869,"Michael ""Mike"" Hixon",M,22,173,68,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Silver,us
49028,"Daniel Allen ""Dan"" Hodge",M,24,185,84,United States,USA,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,us
49080,Margaret Josephine Hoelzer,F,25,180,79,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Backstroke,Silver,us
49084,Richard Harris Hoepfner,M,31,173,86,United States,USA,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,Silver,us
49104,"Kathryn Elise ""Katie"" Hoff (-Anderson)",F,19,175,64,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,Silver,us
49229,"William Peter ""Bill"" Hogenson",M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Track and Field,Track and Field Men's 60 metres,Silver,us
49244,Nancy Lynn Hogshead (-Makar),F,22,172,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,Silver,us
49316,Mari Kim Holden (-Paulsen),F,29,162,48,United States,USA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Individual Time Trial,Silver,us
49363,"William Joseph ""Bill"" Holland",M,26,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Track and Field,Track and Field Men's 400 metres,Silver,us
49613,Dianne Mary Holum,F,16,167,56,United States,USA,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Women's 500 metres,Silver,us
49613,Dianne Mary Holum,F,20,167,56,United States,USA,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Women's 3,000 metres",Silver,us
49661,Daryl Homer,M,26,173,74,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",Silver,us
49817,Clarence Darrow Hooper,M,20,190,82,United States,USA,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Men's Shot Put,Silver,us
50016,"Marquis Franklin ""Bill"" Horr",M,27,183,93,United States,USA,1908 Summer,1908,Summer,London,Track and Field,"Track and Field Men's Discus Throw, Greek Style",Silver,us
50052,Jonathan Alan Horton,M,22,155,59,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Horizontal Bar,Silver,us
50226,"Lawrence Alan ""Larry"" Hough",M,24,188,86,United States,USA,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Pairs,Silver,us
51001,Terin Marie Humphrey,F,17,152,43,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Gymnastics,Gymnastics Women's Uneven Bars,Silver,us
52575,"Jennifer J. Fetter ""JJ"" Isler",F,36,174,61,United States,USA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Silver,us
52920,"Mitchell ""Mitch"" Ivey",M,19,180,72,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Backstroke,Silver,us
53178,Lindsey Jacobellis,F,20,168,64,United States,USA,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Women's Boardercross,Silver,us
53188,"Christopher Charles ""Chris"" Jacobs",M,23,185,82,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,Silver,us
53228,Sada Molly Jacobson (-Bby),F,25,170,70,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Individual",Silver,us
53283,Connor Jaeger,M,25,185,77,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,us
53305,Evan Reese Jager,M,27,188,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Track and Field,"Track and Field Men's 3,000 metres Steeplechase",Silver,us
53311,"Thomas Michael ""Tom"" Jager",M,23,190,82,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,Silver,us
53493,"George Lawrence ""Larry"" James",M,20,181,70,United States,USA,1968 Summer,1968,Summer,Mexico City,Track and Field,Track and Field Men's 400 metres,Silver,us
53495,"Lee Roy James, Jr.",M,22,173,90,United States,USA,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver,us
53542,Herbert Brotherson Jamison,M,20,173,69,United States,USA,1896 Summer,1896,Summer,"Athens,GR",Track and Field,Track and Field Men's 400 metres,Silver,us
54409,Larsen Alan Jensen,M,18,185,88,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,us
54695,Carmelita Jeter,F,32,163,59,United States,USA,2012 Summer,2012,Summer,London,Track and Field,Track and Field Women's 100 metres,Silver,us
55047,"Alfred August ""Al"" Jochim",M,30,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,Silver,us
55342,Carl Edward Johnson,M,21,175,61,United States,USA,1920 Summer,1920,Summer,Antwerpen,Track and Field,Track and Field Men's Long Jump,Silver,us
